
5.578, -3.044 
-3.138, -1.241 
7.884, 0.652 
3.634, -10.874 
6.523, -11.451 
3.13, 6.635 
1.221, 12.011 
8.298, -6.934 
-0.858, 0.383 
4.328, 4.789 
-3.467, 2.785 
3.702, 0.041 
-5.971, -6.05 
-3.448, 0.299 
7.943, -1.346 
-0.583, -15.448 
3.955, -11.351 
1.028, 3.948 
0.224, -19.5 
-2.96, -0.692 
1.142, -6.543 
-1.298, 4.875 
2.165, 3.866 
-3.906, -0.048 
-8.695, -2.593 
-5.931, 4.407 
6.497, -11.631 
1.748, 0.66 
-3.191, 7.33 
0.47, 7.493 
-6.392, 9.519 
0.549, -4.938 
-8.886, 4.902 
7.338, -1.071 
-7.609, 8.8 
2.546, -0.843 
12.466, 2.603 
2.195, -2.497 
10.574, 0.716 
-5.829, -5.522 
-3.546, -1.93 
2.784, 4.131 
0.263, 3.373 
0.708, -1.378 
-1.301, 1.761 
-1.406, 4.178 
-5.813, -0.518 
11.491, 0.505 
-3.449, -14.921 
-4.343, -6.821 
-3.432, -9.964 
4.304, -5.247 
-6.888, 1.15 
-9.794, -6.692 
-15.598, 0.995 
12.69, 11.84 
4.827, -1.247 
3.449, -5.051 
7.578, 9.559 
-4.843, -7.324 
-3.462, 1.443 
1.243, -6.588 
4.655, 5.459 
-3.948, 1.099 
-9.174, 2.022 
2.833, 11.202 
-0.171, 12.899 
-1.189, 2.154 
-6.183, -4.007 
-9.965, 1.096 
-13.385, 11.613 
-4.302, 8.745 
1.356, 6.121 
-4.721, -4.116 
-5.793, 3.669 
5.362, 9.063 
2.875, -3.103 
3.365, 3.657 
-17.905, 7.084 
-1.558, 11.361 
3.09, -0.474 
5.749, -8.394 
-0.695, -5.534 
8.801, 11.708 
6.666, -4.021 
-5.397, -0.689 
7.015, -3.021 
9.258, -6.205 
10.991, -0.577 
3.98, 15.738 
8.61, 8.686 
-8.171, -2.141 
1.668, -2.962 
-14.986, 9.791 
-7.757, 13.103 
1.44, -0.154 
0.683, 14.571 
14.716, -0.658 
-4.051, 0.984 
-2.607, -10.876 
10.433, 3.412 
5.0, 11.368 
-1.55, -3.171 
7.037, -3.524 
-1.76, -2.499 
24.428, 10.933 
10.286, 0.202 
0.909, 6.315 
-2.065, -3.37 
2.16, 3.864 
-9.516, -0.131 
7.557, 1.322 
-10.11, 7.567 
2.258, -8.898 
4.716, 4.685 
-0.513, 2.975 
-11.651, 17.822 
-8.974, 7.537 
-1.555, -4.893 
12.581, 4.851 
-5.456, -4.342 
16.271, 8.326 
-13.227, 1.644 
-5.45, -0.347 
-4.119, 10.424 
1.199, -7.06 
0.433, -6.9 
-6.99, 9.32 
2.728, -3.182 
-6.731, 3.422 
-5.37, -7.629 
-6.192, 3.833 
5.487, 1.777 
-3.141, 1.545 
-1.574, -3.514 
1.088, 1.495 
-0.728, -1.474 
-6.31, 1.245 
-1.38, 0.666 
-8.109, -4.078 
-4.3, 10.558 
3.446, -14.468 
0.026, 3.148 
0.953, -2.963 
-0.591, -0.447 
6.327, -0.541 
-6.407, 10.465 
-1.103, 4.468 
3.298, -4.888 
3.447, 2.982 
5.546, -1.209 
6.475, -5.438 
3.891, 6.267 
8.507, -9.159 
-6.609, 6.038 
18.986, 9.314 
-6.264, 0.746 
11.477, -9.733 
2.501, 6.579 
-4.987, 0.43 
11.379, -7.979 
3.936, -0.0 
-10.908, 5.977 
-1.155, 3.48 
-3.347, -10.359 
6.567, 4.392 
2.334, 0.317 
-4.13, 5.333 
-0.844, -2.881 
0.769, -7.334 
-12.616, 1.908 
9.705, -8.399 
7.62, -0.842 
-2.487, 9.644 
4.615, 8.874 
6.565, -0.952 
-11.838, 0.278 
-11.327, -5.883 
-2.277, 14.407 
-8.373, -5.324 
12.272, -5.709 
0.685, 2.473 
-9.491, -9.667 
-2.325, 15.662 
-5.808, -7.913 
-3.204, 4.375 
1.141, -5.534 
